VT("/net2") X,VT("/net2") Y,VT("/net7") X,VT("/net7") Y,VT("/net14") X,VT("/net14") Y,VT("/net039") X,VT("/net039") Y,VT("/net069") X,VT("/net069") Y
9.99923131871262e-07,0.7995140045667612,9.99923131871262e-07,5.008157418418551e-05,9.99923131871262e-07,2.289254971600612e-05,9.99923131871262e-07,4.063241420473698e-05,9.99923131871262e-07,0.00105881270507238
9.999293170713817e-07,0.7994726940547154,9.999293170713817e-07,-4.722611356397448e-06,9.999293170713817e-07,-1.120889453265841e-05,9.999293170713817e-07,-3.714520803224461e-05,9.999293170713817e-07,0.0002694543259661973
9.999312022647036e-07,0.799471403231672,9.999312022647036e-07,-6.831178479767166e-06,9.999312022647036e-07,-1.130905396124772e-05,9.999312022647036e-07,-5.231515583847869e-05,9.999312022647036e-07,-0.0003391755496813087
9.999345771921894e-07,0.799478913407801,9.999345771921894e-07,-3.047778387112075e-06,9.999345771921894e-07,-6.494316942279734e-06,9.999345771921894e-07,-7.166309610864597e-05,9.999345771921894e-07,-0.002226559616471251
9.999388960715029e-07,0.7994687515782192,9.999388960715029e-07,-2.606939685770266e-05,9.999388960715029e-07,-1.972117730348771e-05,9.999388960715029e-07,-0.000105626014598508,9.999388960715029e-07,-0.005245360060815625
9.999426088154978e-07,0.7994459994604198,9.999426088154978e-07,-5.91262292183724e-05,9.999426088154978e-07,-3.997925014423851e-05,9.999426088154978e-07,-0.0001319623122157415,9.999426088154978e-07,-0.007659474454656972
9.999477606043758e-07,0.7994340708116963,9.999477606043758e-07,-7.886890568229327e-05,9.999477606043758e-07,-4.9720108440149e-05,9.999477606043758e-07,-0.0001338767478585748,9.999477606043758e-07,-0.01087675028652588
9.999530061809457e-07,0.7994231524722072,9.999530061809457e-07,-0.0001022089948107812,9.999530061809457e-07,-6.150482500392147e-05,9.999530061809457e-07,-0.0001478436913291936,9.999530061809457e-07,-0.01412153152627593
9.999552103834591e-07,0.7994238181353135,9.999552103834591e-07,-0.0001053983962733696,9.999552103834591e-07,-6.215124537174184e-05,9.999552103834591e-07,-0.0001512628123396875,9.999552103834591e-07,-0.01522003141507488
9.99959618788486e-07,0.7994443811952061,9.99959618788486e-07,-8.705340855341131e-05,9.99959618788486e-07,-4.783167313363258e-05,9.99959618788486e-07,-0.0001412956908492948,9.99959618788486e-07,-0.01477932230391868
9.999643993185006e-07,0.7994850341353198,9.999643993185006e-07,-4.372753525292345e-05,9.999643993185006e-07,-1.852538454225316e-05,9.999643993185006e-07,-9.648555261538258e-05,9.999643993185006e-07,-0.01159894052283155
9.999656124245405e-07,0.7994939729517618,9.999656124245405e-07,-3.435565440717833e-05,9.999656124245405e-07,-1.259423522023338e-05,9.999656124245405e-07,-8.107808066830008e-05,9.999656124245405e-07,-0.01086009400433664
9.999680386366203e-07,0.7995092383700695,9.999680386366203e-07,-1.770003757131434e-05,9.999680386366203e-07,-2.588226327956887e-06,9.999680386366203e-07,-4.433676119971047e-05,9.999680386366203e-07,-0.009725393318707108
9.999714949544163e-07,0.799526506589417,9.999714949544163e-07,2.850193072921829e-06,9.999714949544163e-07,9.084346142333835e-06,9.999714949544163e-07,4.970294680649997e-05,9.999714949544163e-07,-0.008176013558728122
9.999761289350873e-07,0.7995242379423195,9.999761289350873e-07,-2.801306932577819e-07,9.999761289350873e-07,4.322662371347081e-06,9.999761289350873e-07,0.0004500386114926513,9.999761289350873e-07,-0.006098175177027446
9.999770046583908e-07,0.79952331783285,9.999770046583908e-07,-9.446417849239649e-07,9.999770046583908e-07,3.467789947849491e-06,9.999770046583908e-07,0.0005721931537377581,9.999770046583908e-07,-0.005730230118379348
9.99978756104998e-07,0.7995203243501886,9.99978756104998e-07,-4.086322494347238e-06,9.99978756104998e-07,7.23312355670619e-07,9.99978756104998e-07,0.0007987837104113983,9.99978756104998e-07,-0.005190272165330638
9.999818683830705e-07,0.7995178962046821,9.999818683830705e-07,-7.264348042555222e-06,9.999818683830705e-07,-2.000162838948864e-06,9.999818683830705e-07,0.001092052912981818,9.999818683830705e-07,-0.004719446919395874
9.999860918186571e-07,0.7995266140212286,9.999860918186571e-07,1.992979051537966e-06,9.999860918186571e-07,3.780726587309525e-06,9.999860918186571e-07,0.001372122409098105,9.999860918186571e-07,-0.004314717476362522
9.999897728062578e-07,0.7995436703556609,9.999897728062578e-07,2.121773950193785e-05,9.999897728062578e-07,1.588451443562632e-05,9.999897728062578e-07,0.001618894721592583,9.999897728062578e-07,-0.003645167798617619
9.999947913782817e-07,0.7995610775337108,9.999947913782817e-07,3.997493394590626e-05,9.999947913782817e-07,2.661372451049762e-05,9.999947913782817e-07,0.001940981629476394,9.999947913782817e-07,-0.002618682605390665
9.999960935337113e-07,0.7995596738698928,9.999960935337113e-07,3.754555741780771e-05,9.999960935337113e-07,2.440720499402204e-05,9.999960935337113e-07,0.001960569568241116,9.999960935337113e-07,-0.002391546484345921
9.999980467668556e-07,0.7995511392649056,9.999980467668556e-07,2.60555565590117e-05,9.999980467668556e-07,1.590802443999881e-05,9.999980467668556e-07,0.001843185662164981,9.999980467668556e-07,-0.002089775924757611
1e-06,0.7995380259407191,1e-06,9.32889979044684e-06,1e-06,4.242302066432444e-06,1e-06,0.001471502946508708,1e-06,-0.001832671783599417
1.000003906466289e-06,0.7997913026027156,1.000003906466289e-06,-3.076376216833331e-06,1.000003906466289e-06,-3.515629097869193e-06,1.000003906466289e-06,-0.001277362842164775,1.000003906466289e-06,-0.001446530812232729
1.000006678694034e-06,0.7999118978865351,1.000006678694034e-06,-5.093422807828804e-06,1.000006678694034e-06,-4.327495404105484e-06,1.000006678694034e-06,-0.003879551695479972,1.000006678694034e-06,-0.001188808839258053
1.000011012272359e-06,0.7999623067120619,1.000011012272359e-06,-2.856674635642881e-05,1.000011012272359e-06,-1.882220725437316e-05,1.000011012272359e-06,-0.008281520650005326,1.000011012272359e-06,-0.0009040649573199287
1.000016001807287e-06,0.7999381111826986,1.000016001807287e-06,-5.783268594458054e-05,1.000016001807287e-06,-3.647051349895529e-05,1.000016001807287e-06,-0.01276997782457544,1.000016001807287e-06,-0.000700958144570942
1.000021297441613e-06,0.7999329156635635,1.000021297441613e-06,-6.801133041756359e-05,1.000021297441613e-06,-4.079321509925101e-05,1.000021297441613e-06,-0.01682847029000867,1.000021297441613e-06,-0.0005405978525524619
1.000023378264293e-06,0.7999371378896922,1.000023378264293e-06,-6.483310995288395e-05,1.000023378264293e-06,-3.766605736581199e-05,1.000023378264293e-06,-0.0177561573906307,1.000023378264293e-06,-0.0004878526843119309
1.000027539909652e-06,0.7999659956389361,1.000027539909652e-06,-3.109304417593674e-05,1.000027539909652e-06,-1.419723383366513e-05,1.000027539909652e-06,-0.01602730727282061,1.000027539909652e-06,-0.0003593760288303386
1.000028604100988e-06,0.7999747027026324,1.000028604100988e-06,-2.094714880984967e-05,1.000028604100988e-06,-7.429129094785705e-06,1.000028604100988e-06,-0.01492522462457711,1.000028604100988e-06,-0.0003260716516498337
1.00003073248366e-06,0.7999838839164775,1.00003073248366e-06,-1.08903282566878e-05,1.00003073248366e-06,-1.153846963599917e-06,1.00003073248366e-06,-0.01293592508137592,1.00003073248366e-06,-0.0002746042773704506
1.000034369794461e-06,0.7999847927767558,1.000034369794461e-06,-9.180612299994117e-06,1.000034369794461e-06,-1.52058281964828e-06,1.000034369794461e-06,-0.01066621238349063,1.000034369794461e-06,-0.0002193313126997235
1.000037264115938e-06,0.7999941753827251,1.000037264115938e-06,5.36545695127339e-06,1.000037264115938e-06,7.103193639572014e-06,1.000037264115938e-06,-0.00908948592640502,1.000037264115938e-06,-0.0001694136963843013
1.000038705223059e-06,0.8000013485760524,1.000038705223059e-06,1.576404984457644e-05,1.000038705223059e-06,1.357348705104265e-05,1.000038705223059e-06,-0.008312105000084769,1.000038705223059e-06,-0.0001426490813701419
1.000041587437302e-06,0.8000117954937227,1.000041587437302e-06,3.010043210620606e-05,1.000041587437302e-06,2.206609597336001e-05,1.000041587437302e-06,-0.006688388134670266,1.000041587437302e-06,-9.771198454755863e-05
1.000045227066249e-06,0.7999984898916725,1.000045227066249e-06,1.355191147630504e-05,1.000045227066249e-06,9.463346772747991e-06,1.000045227066249e-06,-0.005320676166708163,1.000045227066249e-06,-9.17467044030035e-05
1.000047948770005e-06,0.7999833641985542,1.000047948770005e-06,-3.479772050283047e-06,1.000047948770005e-06,-2.570697849803633e-06,1.000047948770005e-06,-0.004889944896323557,1.000047948770005e-06,-0.0001053288240530366
1.00004928199482e-06,0.7999769206951046,1.00004928199482e-06,-1.026088922384691e-05,1.00004928199482e-06,-7.170001979528442e-06,1.00004928199482e-06,-0.004796247842741693,1.00004928199482e-06,-0.0001132994822883478
1.00005194844445e-06,0.7999740304516902,1.00005194844445e-06,-1.267736538956181e-05,1.00005194844445e-06,-8.349933958934947e-06,1.00005194844445e-06,-0.004431480038067507,1.00005194844445e-06,-0.0001155518648749806
1.000055788144662e-06,0.7999787344397448,1.000055788144662e-06,-8.23420111510683e-06,1.000055788144662e-06,-4.47907628914481e-06,1.000055788144662e-06,-0.003679465468044287,1.000055788144662e-06,-0.0001056048149374652
1.000061428865949e-06,0.799983884039318,1.000061428865949e-06,-3.726495012039752e-06,1.000061428865949e-06,-1.163827658182359e-06,1.000061428865949e-06,-0.002598933223745794,1.000061428865949e-06,-9.024124333110759e-05
1.000070583953742e-06,0.7999868291187222,1.000070583953742e-06,-3.258498653921132e-07,1.000070583953742e-06,5.516767072565346e-07,1.000070583953742e-06,-0.001285059831873763,1.000070583953742e-06,-7.13364711723551e-05
1.000085017180456e-06,0.7999875296544211,1.000085017180456e-06,1.355160986018912e-06,1.000085017180456e-06,1.160906090916924e-06,1.000085017180456e-06,-0.0003002767883841434,1.000085017180456e-06,-5.646914298041185e-05
1.000104663979867e-06,0.7999869539081282,1.000104663979867e-06,8.63211580677527e-07,1.000104663979867e-06,6.277006079152311e-07,1.000104663979867e-06,-0.0001004922105046642,1.000104663979867e-06,-5.060527639328174e-05
1.000132932115293e-06,0.7999873264746757,1.000132932115293e-06,8.404622843303342e-07,1.000132932115293e-06,5.445973696995174e-07,1.000132932115293e-06,-4.802173688757709e-05,1.000132932115293e-06,-4.493194926729691e-05
1.000177652585493e-06,0.799988062858257,1.000177652585493e-06,1.087613692798145e-06,1.000177652585493e-06,7.302391744574472e-07,1.000177652585493e-06,-4.460823995435534e-05,1.000177652585493e-06,-3.865397494350174e-05
1.000267093525894e-06,0.7999886759992008,1.000267093525894e-06,8.231693254047636e-07,1.000267093525894e-06,5.742828727962695e-07,1.000267093525894e-06,-4.448961625513209e-05,1.000267093525894e-06,-3.020662940360876e-05
1.000445975406695e-06,0.7999899927578342,1.000445975406695e-06,7.711786073133373e-07,1.000445975406695e-06,5.458701576692257e-07,1.000445975406695e-06,-1.923457323640438e-05,1.000445975406695e-06,-2.060765873969325e-05
1.000773042850558e-06,0.7999917334135886,1.000773042850558e-06,6.797630334882595e-07,1.000773042850558e-06,4.985990719603485e-07,1.000773042850558e-06,-1.140866651493054e-05,1.000773042850558e-06,-1.217165976342621e-05
1.001388331593976e-06,0.79999373041246,1.001388331593976e-06,6.192776856302044e-07,1.001388331593976e-06,4.687377523002527e-07,1.001388331593976e-06,-8.683748315875084e-06,1.001388331593976e-06,-7.113448539734588e-06
1.00232414285522e-06,0.7999954132138457,1.00232414285522e-06,5.841311184089169e-07,1.00232414285522e-06,4.501080765680018e-07,1.00232414285522e-06,-3.817389547299092e-06,1.00232414285522e-06,-3.716439512888493e-06
1.00373965917977e-06,0.7999966429511395,1.00373965917977e-06,5.642277380259945e-07,1.00373965917977e-06,4.396633950125844e-07,1.00373965917977e-06,-2.539369162994902e-06,1.00373965917977e-06,-2.193686043831937e-06
1.006235520765274e-06,0.7999977514932413,1.006235520765274e-06,5.426628244803267e-07,1.006235520765274e-06,4.285689939625594e-07,1.006235520765274e-06,-4.711817153452918e-07,1.006235520765274e-06,-3.389840292729886e-07
1.01017912317603e-06,0.799998253907372,1.01017912317603e-06,5.434766936228044e-07,1.01017912317603e-06,4.289882662019482e-07,1.01017912317603e-06,-5.99739548736395e-07,1.01017912317603e-06,-6.008015097936732e-07
1.015863188884513e-06,0.7999987885160453,1.015863188884513e-06,5.32854700863163e-07,1.015863188884513e-06,4.234672389336754e-07,1.015863188884513e-06,2.594378553336863e-07,1.015863188884513e-06,2.838740954060707e-07
1.026252591417718e-06,0.7999989921119715,1.026252591417718e-06,5.302959807134e-07,1.026252591417718e-06,4.221616658615457e-07,1.026252591417718e-06,4.329344544969004e-07,1.026252591417718e-06,4.986644486315585e-07
1.037595840315138e-06,0.7999991868243359,1.037595840315138e-06,5.276047293395628e-07,1.037595840315138e-06,4.207876489973119e-07,1.037595840315138e-06,6.508856650976146e-07,1.037595840315138e-06,6.978238207535719e-07
1.051396437234635e-06,0.7999992463927011,1.051396437234635e-06,5.268705134905531e-07,1.051396437234635e-06,4.204476242125317e-07,1.051396437234635e-06,7.092458798033917e-07,1.051396437234635e-06,7.538843757143233e-07
1.067602280983233e-06,0.799999322449603,1.067602280983233e-06,5.25873444111228e-07,1.067602280983233e-06,4.199814401767213e-07,1.067602280983233e-06,7.830163345067238e-07,1.067602280983233e-06,8.277470018732923e-07
1.087579579432979e-06,0.7999993632402339,1.087579579432979e-06,5.253598862825963e-07,1.087579579432979e-06,4.197786795918677e-07,1.087579579432979e-06,8.210518446664411e-07,1.087579579432979e-06,8.655936660116119e-07
1.117471840140354e-06,0.799999402927382,1.117471840140354e-06,5.248574189625204e-07,1.117471840140354e-06,4.19606357625225e-07,1.117471840140354e-06,8.588283489249039e-07,1.117471840140354e-06,9.032887126201141e-07
1.158071712432802e-06,0.7999994302426264,1.158071712432802e-06,5.24519965230626e-07,1.158071712432802e-06,4.195358504177421e-07,1.158071712432802e-06,8.840051131806777e-07,1.158071712432802e-06,9.285323402852665e-07
1.239271457017699e-06,0.799999460956894,1.239271457017699e-06,5.241413475642571e-07,1.239271457017699e-06,4.194963408758273e-07,1.239271457017699e-06,9.12617058563761e-07,1.239271457017699e-06,9.572253224445187e-07
1.386252068521822e-06,0.7999994798849015,1.386252068521822e-06,5.23923381720544e-07,1.386252068521822e-06,4.195369551614101e-07,1.386252068521822e-06,9.293605250285481e-07,1.386252068521822e-06,9.741212553441722e-07
1.652681163609577e-06,0.7999994997469035,1.652681163609577e-06,5.236723670171209e-07,1.652681163609577e-06,4.19513935401471e-07,1.652681163609577e-06,9.487349822250094e-07,1.652681163609577e-06,9.935246237413007e-07
2e-06,0.7999994962341175,2e-06,5.237767172653852e-07,2e-06,4.195577736734461e-07,2e-06,9.424302731139071e-07,2e-06,9.872546016571722e-07
2.00000834375e-06,0.7999997050684595,2.00000834375e-06,8.026826780078549e-07,2.00000834375e-06,1.542688840480036e-05,2.00000834375e-06,1.397097209949728e-06,2.00000834375e-06,1.442823928801864e-06
2.00002503125e-06,0.7999996987493762,2.00002503125e-06,8.195456031511982e-07,2.00002503125e-06,-1.107322829500458e-06,2.00002503125e-06,1.521094359448426e-06,2.00002503125e-06,1.563975748263413e-06
2.000058406250001e-06,0.7999996776479067,2.000058406250001e-06,8.100655065187633e-07,2.000058406250001e-06,-3.196621670519819e-06,2.000058406250001e-06,1.476873804034184e-06,2.000058406250001e-06,1.518101702608505e-06
2.000125156250002e-06,0.7999996891054142,2.000125156250002e-06,8.09228431761685e-07,2.000125156250002e-06,3.609976871467424e-06,2.000125156250002e-06,1.433206843595358e-06,2.000125156250002e-06,1.476413326578112e-06
2.000258656250004e-06,0.7999996861566178,2.000258656250004e-06,8.094308652037416e-07,2.000258656250004e-06,1.200588469083719e-06,2.000258656250004e-06,1.451550547071849e-06,2.000258656250004e-06,1.49414145160431e-06
2.000325406250005e-06,0.7999996758575373,2.000325406250005e-06,7.976927453805389e-07,2.000325406250005e-06,-5.851252711141918e-06,2.000325406250005e-06,1.434949093364979e-06,2.000325406250005e-06,1.477231732832778e-06
2.000358781250005e-06,0.7999996633395888,2.000358781250005e-06,7.782527702395295e-07,2.000358781250005e-06,-1.598278412714682e-05,2.000358781250005e-06,1.398489457945545e-06,2.000358781250005e-06,1.440967955346024e-06
2.000425531250006e-06,0.7999995561629136,2.000425531250006e-06,6.190416732102505e-07,2.000425531250006e-06,-0.0001024114596364921,2.000425531250006e-06,1.116289584767156e-06,2.000425531250006e-06,1.159611167223544e-06
2.000485553771989e-06,0.7999990511609696,2.000485553771989e-06,-1.323373118513709e-07,2.000485553771989e-06,-0.0005490419299985791,2.000485553771989e-06,-2.15063395901507e-07,2.000485553771989e-06,-1.676997226393481e-07
2.000505619636679e-06,0.7999980035759194,2.000505619636679e-06,-1.596472223419135e-06,2.000505619636679e-06,-0.001400448857269704,2.000505619636679e-06,-2.685043629811672e-06,2.000505619636679e-06,-2.637739311884023e-06
2.000515652569024e-06,0.7999974322819381,2.000515652569024e-06,-2.44432729654526e-06,2.000515652569024e-06,-0.002104019551092381,2.000515652569024e-06,-4.265447183840404e-06,2.000515652569024e-06,-4.213288350957193e-06
2.000535718433715e-06,0.7999961873493621,2.000535718433715e-06,-4.35222470428579e-06,2.000535718433715e-06,-0.004279111205168836,2.000535718433715e-06,-7.745645398749344e-06,2.000535718433715e-06,-7.677831765779183e-06
2.00054575136606e-06,0.7999958776803525,2.00054575136606e-06,-4.894201342812976e-06,2.00054575136606e-06,-0.004224975525521851,2.00054575136606e-06,-8.796970949443087e-06,2.00054575136606e-06,-8.719530228811186e-06
2.000550767832233e-06,0.799996503039926,2.000550767832233e-06,-4.133351282724359e-06,2.000550767832233e-06,-0.002101102092745015,2.000550767832233e-06,-7.850964549512184e-06,2.000550767832233e-06,-7.763184757596056e-06
2.000560800764578e-06,0.8000014060245765,2.000560800764578e-06,2.32263448695318e-06,2.000560800764578e-06,0.03020548764265022,2.000560800764578e-06,2.595760527728485e-06,2.000560800764578e-06,2.720213580991787e-06
2.000575800540533e-06,0.8000180172313566,2.000575800540533e-06,2.533957662393569e-05,2.000575800540533e-06,0.2099840007851584,2.000575800540533e-06,4.245126849636454e-05,2.000575800540533e-06,4.258617532805784e-05
