VT("/net064") X,VT("/net064") Y,VT("/net017") X,VT("/net017") Y,VT("/net072") X,VT("/net072") Y,VT("/net037") X,VT("/net037") Y,VT("/I70/I0/net44") X,VT("/I70/I0/net44") Y,VT("/I70/I0/net56") X,VT("/I70/I0/net56") Y
1.100113923346694e-05,0.8001006771426625,1.100113923346694e-05,0.8000923935881328,1.100113923346694e-05,3.991942503239182e-05,1.100113923346694e-05,0.8001068791332947,1.100113923346694e-05,0.8002245966776402,1.100113923346694e-05,0.0001519405248722192
1.100114198793862e-05,0.8000605447233354,1.100114198793862e-05,0.8000522950329333,1.100114198793862e-05,7.015008828851536e-06,1.100114198793862e-05,0.8000592135991371,1.100114198793862e-05,0.8001663475220825,1.100114198793862e-05,9.555053039225589e-05
1.1001146471541e-05,0.8000049942656741,1.1001146471541e-05,0.799998232072582,1.1001146471541e-05,-3.266843472943758e-05,1.1001146471541e-05,0.7999947504145593,1.1001146471541e-05,0.8000790665024717,1.1001146471541e-05,1.66882418451028e-05
1.100114989677741e-05,0.7999880630360134,1.100114989677741e-05,0.7999856665489987,1.100114989677741e-05,-3.459243372140616e-05,1.100114989677741e-05,0.7999784473096323,1.100114989677741e-05,0.8000461350226448,1.100114989677741e-05,-6.681425570460131e-06
1.100115395383889e-05,0.7999504279223463,1.100115395383889e-05,0.7999463963402252,1.100115395383889e-05,-6.30891517998335e-05,1.100115395383889e-05,0.7999331867442029,1.100115395383889e-05,0.7999788570324429,1.100115395383889e-05,-6.314566615545121e-05
1.100115900589756e-05,0.7998633205524366,1.100115900589756e-05,0.7998499532469806,1.100115900589756e-05,-0.0001431062118745785,1.100115900589756e-05,0.7998218201587582,1.100115900589756e-05,0.7998262972804672,1.100115900589756e-05,-0.0001958789526446259
1.100116493124929e-05,0.799802447609727,1.100116493124929e-05,0.7997895692817439,1.100116493124929e-05,-0.0001794175225090412,1.100116493124929e-05,0.799750937725451,1.100116493124929e-05,0.7996995599396641,1.100116493124929e-05,-0.0002870060535029891
1.100117072797368e-05,0.7998139529092931,1.100117072797368e-05,0.7998096187553595,1.100117072797368e-05,-0.0001428371251609639,1.100117072797368e-05,0.7997755557046559,1.100117072797368e-05,0.7996868284544535,1.100117072797368e-05,-0.0002690669440471348
1.100117242222819e-05,0.7998239207231297,1.100117242222819e-05,0.7998216561578995,1.100117242222819e-05,-0.0001279154848251345,1.100117242222819e-05,0.7997905930244715,1.100117242222819e-05,0.7996944886303453,1.100117242222819e-05,-0.0002543524214802404
1.100117578828662e-05,0.7998595905027467,1.100117578828662e-05,0.7998619579740855,1.100117578828662e-05,-8.552101136193267e-05,1.100117578828662e-05,0.7998383187597744,1.100117578828662e-05,0.799735294859792,1.100117578828662e-05,-0.0002028040321323084
1.100117998816113e-05,0.7999431669524953,1.100117998816113e-05,0.7999547085002119,1.100117998816113e-05,2.371403838123326e-06,1.100117998816113e-05,0.7999466446156368,1.100117998816113e-05,0.7998522521079383,1.100117998816113e-05,-8.010421646778862e-05
1.100118382298849e-05,0.8000169122258343,1.100118382298849e-05,0.8000318400434199,1.100118382298849e-05,6.735405125005069e-05,1.100118382298849e-05,0.8000383330262649,1.100118382298849e-05,0.7999660065238092,1.100118382298849e-05,2.735075952499811e-05
1.100118802427163e-05,0.8000746166981425,1.100118802427163e-05,0.8000864810882161,1.100118802427163e-05,0.000103575716318478,1.100118802427163e-05,0.8001041334887977,1.100118802427163e-05,0.8000644651381125,1.100118802427163e-05,0.0001094565994500928
1.100119334574037e-05,0.8000820676638297,1.100119334574037e-05,0.8000835085649721,1.100119334574037e-05,8.196025445472993e-05,1.100119334574037e-05,0.800102363677734,1.100119334574037e-05,0.8000936778725518,1.100119334574037e-05,0.0001173591554187047
1.100119850112563e-05,0.8000580463401469,1.100119850112563e-05,0.8000526534352849,1.100119850112563e-05,4.211272474762364e-05,1.100119850112563e-05,0.8000660128035416,1.100119850112563e-05,0.8000736571730602,1.100119850112563e-05,8.269656048770354e-05
1.100120440348381e-05,0.80003600843499,1.100120440348381e-05,0.8000305222496468,1.100120440348381e-05,1.870439284932192e-05,1.100120440348381e-05,0.8000390310058257,1.100120440348381e-05,0.8000539046614232,1.100120440348381e-05,5.442610682290857e-05
1.100121200596077e-05,0.7999908321254774,1.100121200596077e-05,0.7999850894297964,1.100121200596077e-05,-2.036776596911011e-05,1.100121200596077e-05,0.7999846436481602,1.100121200596077e-05,0.7999934295193724,1.100121200596077e-05,-8.375598493080138e-06
1.10012139314906e-05,0.7999750259629925,1.10012139314906e-05,0.7999682870757643,1.10012139314906e-05,-3.469311443120815e-05,1.10012139314906e-05,0.7999646401514025,1.10012139314906e-05,0.7999691195821379,1.10012139314906e-05,-3.164759070969065e-05
1.100121778255025e-05,0.7999570576488669,1.100121778255025e-05,0.7999514798002038,1.100121778255025e-05,-4.545869987305668e-05,1.100121778255025e-05,0.799943650210397,1.100121778255025e-05,0.79993816385225,1.100121778255025e-05,-5.755200841049916e-05
1.100122286876257e-05,0.7999597980542816,1.100122286876257e-05,0.7999587929027401,1.100122286876257e-05,-3.20672616544107e-05,1.100122286876257e-05,0.799951221721618,1.100122286876257e-05,0.7999367692779412,1.100122286876257e-05,-5.222384354554679e-05
1.100122495694004e-05,0.7999580735611334,1.100122495694004e-05,0.7999571012933485,1.100122495694004e-05,-3.239358893678186e-05,1.100122495694004e-05,0.7999498197405619,1.100122495694004e-05,0.7999325722096727,1.100122495694004e-05,-5.486060902205801e-05
1.100122822282574e-05,0.7999596388777461,1.100122822282574e-05,0.7999589905820106,1.100122822282574e-05,-2.892568720007439e-05,1.100122822282574e-05,0.7999518374366006,1.100122822282574e-05,0.7999312103217049,1.100122822282574e-05,-5.354325050045947e-05
1.100123339063084e-05,0.7999903331411888,1.100123339063084e-05,0.7999946012415931,1.100123339063084e-05,6.770727764298885e-06,1.100123339063084e-05,0.7999925406698379,1.100123339063084e-05,0.7999731991815232,1.100123339063084e-05,-8.377111829460449e-06
1.100123779919712e-05,0.8000331088071451,1.100123779919712e-05,0.8000417891721524,1.100123779919712e-05,4.929453556230218e-05,1.100123779919712e-05,0.8000477654551574,1.100123779919712e-05,0.8000396607052782,1.100123779919712e-05,5.490308803475314e-05
1.100124378019414e-05,0.8000676965793926,1.100124378019414e-05,0.8000746620610452,1.100124378019414e-05,7.094751694431564e-05,1.100124378019414e-05,0.8000873997458806,1.100124378019414e-05,0.8001011691604424,1.100124378019414e-05,0.0001039645607025518
1.100124964154e-05,0.8000970112097434,1.100124964154e-05,0.8001036789808738,1.100124964154e-05,8.95358208307579e-05,1.100124964154e-05,0.8001207935551481,1.100124964154e-05,0.8001569866544537,1.100124964154e-05,0.0001465116219815302
1.100125195447043e-05,0.8000981046234318,1.100125195447043e-05,0.8001030800000104,1.100125195447043e-05,8.498326194653549e-05,1.100125195447043e-05,0.8001204253916699,1.100125195447043e-05,0.8001646175483795,1.100125195447043e-05,0.0001480299550121256
1.100125311093564e-05,0.8000966769868697,1.100125311093564e-05,0.8001006707718179,1.100125311093564e-05,8.093562285943349e-05,1.100125311093564e-05,0.8001176196490907,1.100125311093564e-05,0.8001651907007448,1.100125311093564e-05,0.0001457502730619623
1.100125542386607e-05,0.8000850407370074,1.100125542386607e-05,0.80008598297068,1.100125542386607e-05,6.377068552466035e-05,1.100125542386607e-05,0.8001007191933454,1.100125542386607e-05,0.8001529272294069,1.100125542386607e-05,0.0001282391782071815
1.100126004972692e-05,0.8000429810502522,1.100126004972692e-05,0.8000378579909109,1.100126004972692e-05,1.583415588695609e-05,1.100126004972692e-05,0.8000445046512513,1.100126004972692e-05,0.8000955909589125,1.100126004972692e-05,6.593701170647753e-05
1.100126120806869e-05,0.8000324813479301,1.100126120806869e-05,0.8000267581935793,1.100126120806869e-05,5.987799881025856e-06,1.100126120806869e-05,0.8000311115828342,1.100126120806869e-05,0.8000799836695478,1.100126120806869e-05,5.062592931535848e-05
1.100126352475222e-05,0.8000130364378929,1.100126352475222e-05,0.8000069968942783,1.100126352475222e-05,-1.040649580076962e-05,1.100126352475222e-05,0.8000076198711763,1.100126352475222e-05,0.8000506562498982,1.100126352475222e-05,2.301531956007109e-05
1.100126749493651e-05,0.7999747139352258,1.100126749493651e-05,0.7999673818138462,1.100126749493651e-05,-4.258186509966393e-05,1.100126749493651e-05,0.7999613965367015,1.100126749493651e-05,0.7999903264201221,1.100126749493651e-05,-3.219125890332969e-05
1.100127106035348e-05,0.7999369597594624,1.100127106035348e-05,0.7999279366093494,1.100127106035348e-05,-7.374860310444505e-05,1.100127106035348e-05,0.7999151620947476,1.100127106035348e-05,0.7999270506220061,1.100127106035348e-05,-8.771463947029878e-05
1.100127596509268e-05,0.7999055021162207,1.100127596509268e-05,0.7998982221619225,1.100127596509268e-05,-9.067249196351733e-05,1.100127596509268e-05,0.7998796215299412,1.100127596509268e-05,0.7998657798764405,1.100127596509268e-05,-0.0001335351825298302
1.100127751233146e-05,0.7999126143553168,1.100127751233146e-05,0.7999089665079496,1.100127751233146e-05,-7.618074714692711e-05,1.100127751233146e-05,0.7998914703903902,1.100127751233146e-05,0.7998714411669744,1.100127751233146e-05,-0.0001221817289162602
1.100128060680901e-05,0.7999490043241902,1.100128060680901e-05,0.7999546602147869,1.100128060680901e-05,-2.582595877985538e-05,1.100128060680901e-05,0.7999440083161904,1.100128060680901e-05,0.7999182695032232,1.100128060680901e-05,-6.636642228805643e-05
1.100128514049253e-05,0.8000008631630661,1.100128514049253e-05,0.8000122428401838,1.100128514049253e-05,2.94258659604414e-05,1.100128514049253e-05,0.8000121135204099,1.100128514049253e-05,0.7999922116882264,1.100128514049253e-05,9.602537643919396e-06
1.100129083370203e-05,0.8000246351054222,1.100129083370203e-05,0.8000296646820816,1.100129083370203e-05,3.617335880519422e-05,1.100129083370203e-05,0.8000345756171173,1.100129083370203e-05,0.8000298784121518,1.100129083370203e-05,3.919828804657494e-05
1.100129609544443e-05,0.8000176077345118,1.100129609544443e-05,0.8000165503288913,1.100129609544443e-05,1.719752456708931e-05,1.100129609544443e-05,0.8000200258433153,1.100129609544443e-05,0.8000214262256332,1.100129609544443e-05,2.608295562393585e-05
1.100130351622293e-05,0.8000053461479182,1.100130351622293e-05,0.8000029113560848,1.100130351622293e-05,2.269907474965637e-06,1.100130351622293e-05,0.8000042140523463,1.100130351622293e-05,0.8000062761363224,1.100130351622293e-05,9.520363523267536e-06
1.100131835777994e-05,0.7999968655212694,1.100131835777994e-05,0.7999961550687114,1.100131835777994e-05,-2.555912625929611e-06,1.100131835777994e-05,0.799996122367856,1.100131835777994e-05,0.7999969499696916,1.100131835777994e-05,-3.121919758308905e-08
1.100133884441684e-05,0.7999986281438054,1.100133884441684e-05,0.7999992134331942,1.100133884441684e-05,2.449487216212331e-06,1.100133884441684e-05,0.7999988819526007,1.100133884441684e-05,0.7999981196403915,1.100133884441684e-05,2.406409241918311e-06
1.100136746597171e-05,0.799998641232889,1.100136746597171e-05,0.7999986463320161,1.100136746597171e-05,1.729944777200154e-06,1.100136746597171e-05,0.7999983833908046,1.100136746597171e-05,0.7999967106836535,1.100136746597171e-05,1.823438580235394e-06
1.100141081367782e-05,0.799998392316486,1.100141081367782e-05,0.7999980994421498,1.100141081367782e-05,7.414417085814122e-07,1.100141081367782e-05,0.7999981089036196,1.100141081367782e-05,0.7999964051941322,1.100141081367782e-05,1.634311097363543e-06
1.100149750909003e-05,0.7999984370307968,1.100149750909003e-05,0.7999982899466631,1.100149750909003e-05,1.038519478784731e-06,1.100149750909003e-05,0.7999982085897956,1.100149750909003e-05,0.7999966074525824,1.100149750909003e-05,1.78928501669245e-06
1.100167089991445e-05,0.799998487308636,1.100167089991445e-05,0.7999983596544928,1.100167089991445e-05,1.200595644088262e-06,1.100167089991445e-05,0.79999821708091,1.100167089991445e-05,0.7999965801947547,1.100167089991445e-05,1.745204643267953e-06
1.10020176815633e-05,0.7999984734444224,1.10020176815633e-05,0.7999983322076176,1.10020176815633e-05,1.134768138443958e-06,1.10020176815633e-05,0.7999982222374056,1.10020176815633e-05,0.7999965906718122,1.10020176815633e-05,1.763829768258111e-06
1.1002711244861e-05,0.7999984754960497,1.1002711244861e-05,0.7999983386532888,1.1002711244861e-05,1.129163125645973e-06,1.1002711244861e-05,0.7999982290694336,1.1002711244861e-05,0.7999966218886474,1.1002711244861e-05,1.78596488801142e-06
1.100389559961331e-05,0.7999984908886449,1.100389559961331e-05,0.7999983533708842,1.100389559961331e-05,1.143550482154632e-06,1.100389559961331e-05,0.799998245375506,1.100389559961331e-05,0.7999966448747857,1.100389559961331e-05,1.800036928808814e-06
1.100566592249062e-05,0.7999985008255585,1.100566592249062e-05,0.7999983638134144,1.100566592249062e-05,1.150743678233048e-06,1.100566592249062e-05,0.7999982573425518,1.100566592249062e-05,0.7999966663596537,1.100566592249062e-05,1.81403299122764e-06
1.100864348732431e-05,0.7999985085237726,1.100864348732431e-05,0.7999983722781867,1.100864348732431e-05,1.156132169726782e-06,1.100864348732431e-05,0.7999982666681771,1.100864348732431e-05,0.7999966845409351,1.100864348732431e-05,1.825780924968629e-06
1.101317834156058e-05,0.7999985141173314,1.101317834156058e-05,0.7999983783881297,1.101317834156058e-05,1.160059552302539e-06,1.101317834156058e-05,0.7999982735228629,1.101317834156058e-05,0.7999966973838855,1.101317834156058e-05,1.834000069361627e-06
1.102131055276164e-05,0.7999985186571077,1.102131055276164e-05,0.7999983834353155,1.102131055276164e-05,1.163165177150944e-06,1.102131055276164e-05,0.7999982792378464,1.102131055276164e-05,0.7999967079584228,1.102131055276164e-05,1.84053264562131e-06
1.103434398886484e-05,0.7999985194667023,1.103434398886484e-05,0.7999983845778983,1.103434398886484e-05,1.163524259979822e-06,1.103434398886484e-05,0.7999982806445168,1.103434398886484e-05,0.7999967102097314,1.103434398886484e-05,1.841384534249312e-06
1.104928582659016e-05,0.7999985214906368,1.104928582659016e-05,0.7999983870593362,1.104928582659016e-05,1.164728186667308e-06,1.104928582659016e-05,0.7999982835673087,1.104928582659016e-05,0.7999967152672792,1.104928582659016e-05,1.843996895219263e-06
1.106798843307987e-05,0.7999985219898145,1.106798843307987e-05,0.7999983879716702,1.106798843307987e-05,1.164784381016281e-06,1.106798843307987e-05,0.7999982847756957,1.106798843307987e-05,0.7999967169818095,1.106798843307987e-05,1.844246228147498e-06
1.109173139029073e-05,0.7999985226989975,1.109173139029073e-05,0.7999983891971149,1.109173139029073e-05,1.164923434329948e-06,1.109173139029073e-05,0.7999982863819833,1.109173139029073e-05,0.7999967193035493,1.109173139029073e-05,1.844691130429901e-06
1.112293745331515e-05,0.7999985230794148,1.112293745331515e-05,0.7999983901926131,1.112293745331515e-05,1.164728718549249e-06,1.112293745331515e-05,0.7999982877988108,1.112293745331515e-05,0.7999967210787648,1.112293745331515e-05,1.84448122554581e-06
1.118096268928906e-05,0.7999985235223352,1.118096268928906e-05,0.7999983916961072,1.118096268928906e-05,1.164227889859122e-06,1.118096268928906e-05,0.7999982900202903,1.118096268928906e-05,0.7999967236935924,1.118096268928906e-05,1.843776412657032e-06
1.127240510051115e-05,0.7999985237844986,1.127240510051115e-05,0.7999983934448625,1.127240510051115e-05,1.163245675235672e-06,1.127240510051115e-05,0.7999982927640023,1.127240510051115e-05,0.7999967266182644,1.127240510051115e-05,1.842210255080341e-06
1.145528992295532e-05,0.7999985240824202,1.145528992295532e-05,0.7999983962457867,1.145528992295532e-05,1.161470332571422e-06,1.145528992295532e-05,0.7999982972688644,1.145528992295532e-05,0.7999967313165066,1.145528992295532e-05,1.839327603626451e-06
1.15e-05,0.7999985239728811,1.15e-05,0.7999983966511044,1.15e-05,1.160969806736624e-06,1.15e-05,0.7999982980197847,1.15e-05,0.7999967319325403,1.15e-05,1.838460394822025e-06
1.150000834375e-05,0.7999980112162178,1.150000834375e-05,0.7999978270732281,1.150000834375e-05,6.669495493668429e-07,1.150000834375e-05,0.7999976422827537,1.150000834375e-05,0.7999958745045346,1.150000834375e-05,1.071274484090927e-06
1.150002503125e-05,0.7999977834638859,1.150002503125e-05,0.79999762291336,1.150002503125e-05,5.963244287736033e-07,1.150002503125e-05,0.799997405519335,1.150002503125e-05,0.7999953309034474,1.150002503125e-05,7.420219461241149e-07
1.150005840625e-05,0.7999977891650522,1.150005840625e-05,0.7999976237272759,1.150005840625e-05,6.628612496232544e-07,1.150005840625e-05,0.7999974291005857,1.150005840625e-05,0.7999951156558806,1.150005840625e-05,7.365157446017483e-07
1.150012515625001e-05,0.7999978655363289,1.150012515625001e-05,0.7999976760723448,1.150012515625001e-05,6.734750279198933e-07,1.150012515625001e-05,0.799997501027519,1.150012515625001e-05,0.799995197089345,1.150012515625001e-05,8.525686095298365e-07
1.150025865625002e-05,0.7999978397798072,1.150025865625002e-05,0.7999976596028124,1.150025865625002e-05,6.654856481050938e-07,1.150025865625002e-05,0.7999974754680877,1.150025865625002e-05,0.7999951732724488,1.150025865625002e-05,8.242618111413772e-07
