 3.91840000e-09  1.00000000e+00  3.91840000e-09  3.00746438e-07  3.91840000e-09  6.72715840e-02  3.91840000e-09  1.10372159e-04  3.91840000e-09  1.70551682e-07  3.91840000e-09  1.00000000e+00 
 3.95840000e-09  1.00000000e+00  3.95840000e-09  3.00759593e-07  3.95840000e-09  6.72758251e-02  3.95840000e-09  1.08854184e-04  3.95840000e-09  1.74929439e-07  3.95840000e-09  1.00000000e+00 
 3.99840000e-09  1.00000000e+00  3.99840000e-09  3.01256521e-07  3.99840000e-09  6.73873591e-02  3.99840000e-09  1.07465233e-04  3.99840000e-09  1.79249651e-07  3.99840000e-09  1.00000000e+00 
 4.03840000e-09  1.00000000e+00  4.03840000e-09  3.03329098e-07  4.03840000e-09  6.78483389e-02  4.03840000e-09  1.06278467e-04  4.03840000e-09  1.83518920e-07  4.03840000e-09  1.00000000e+00 
 4.07840000e-09  1.00000000e+00  4.07840000e-09  3.07650982e-07  4.07840000e-09  6.88080931e-02  4.07840000e-09  1.05350296e-04  4.07840000e-09  1.87746344e-07  4.07840000e-09  1.00000000e+00 
 4.11840000e-09  1.00000000e+00  4.11840000e-09  3.14284361e-07  4.11840000e-09  7.02802080e-02  4.11840000e-09  1.04713533e-04  4.11840000e-09  1.91942728e-07  4.11840000e-09  1.00000000e+00 
 4.15840000e-09  1.00000000e+00  4.15840000e-09  3.22515569e-07  4.15840000e-09  7.21061809e-02  4.15840000e-09  1.04373183e-04  4.15840000e-09  1.96119578e-07  4.15840000e-09  1.00000000e+00 
 4.19840000e-09  1.00000000e+00  4.19840000e-09  3.30741037e-07  4.19840000e-09  7.39304266e-02  4.19840000e-09  1.04322049e-04  4.19840000e-09  2.00288441e-07  4.19840000e-09  1.00000000e+00 
 4.23840000e-09  1.00000000e+00  4.23840000e-09  3.37519018e-07  4.23840000e-09  7.54335605e-02  4.23840000e-09  1.04559430e-04  4.23840000e-09  2.04460862e-07  4.23840000e-09  1.00000000e+00 
 4.27840000e-09  1.00000000e+00  4.27840000e-09  3.42116314e-07  4.27840000e-09  7.64533965e-02  4.27840000e-09  1.05077313e-04  4.27840000e-09  2.08648166e-07  4.27840000e-09  1.00000000e+00 
 4.31840000e-09  1.00000000e+00  4.31840000e-09  3.44461082e-07  4.31840000e-09  7.69742384e-02  4.31840000e-09  1.05844371e-04  4.31840000e-09  2.12860775e-07  4.31840000e-09  1.00000000e+00 
